V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
-0.745843431,0.02824905,-0.349035011,-2.320970137,1.184705675,0.389965027,0.480284542,0.413292652,-0.543052261,-0.16964288,0.205630317,0.060301405,-0.378032773,-0.221957054,0.11321608,0.210030147,1.069149344,0.495197794,-0.074195614,0.601541011,-0.429734821,0.166614239,0.139779573,0.545265933,0.601862705,-0.107833915,0.513404074,0.377142925,-0.038779362,-0.41575429,-0.330093734,0.913683557,-2.365792208,0.642762373,0.18242771,0.359693437,0.643261124,0.567465032,0.793318144,0.478189771,-0.987343237,-0.040027287,0.334463981,0.146924839,-0.066099988,0.197146325,0.753197649,-0.056713014,-0.041516867,0.285812078
-0.745843431,0.02824905,-0.349035011,-0.690334897,0.24742433,0.563999136,0.658611965,0.23187213,-0.543052261,-0.576963078,0.205630317,-0.116185957,0.047805228,-0.693943245,0.657772738,-0.499869733,0.420642263,0.418291257,0.011803621,0.601541011,-0.620794216,-1.074957916,0.720810445,0.046126696,-0.217588944,0.184126917,0.810039228,0.311948357,0.198561387,-2.460567371,-0.679825581,0.967791884,-2.365792208,0.121599831,-0.19251142,0.298372969,-0.440711883,0.478663439,0.994311673,0.50641508,-2.645257803,-0.595065062,0.481679309,-0.230403066,0.484521513,-0.983934265,-0.002692474,-0.056713014,-0.321148595,-0.079106034
-0.745843431,-0.154327381,-0.349035011,0.032680986,1.462342841,1.314015005,1.130772113,1.038324937,0.396062898,1.031770707,0.862983851,1.047725163,0.200381678,1.16823464,0.890837589,0.672851542,1.19216555,1.185907609,0.885088643,1.576749717,0.656842957,-0.036058234,1.345097779,1.445813253,0.278080394,0.972077713,1.060925456,1.555508869,0.933929659,0.007154797,-0.383881634,1.592353604,-0.435982709,1.108139384,0.459106845,0.63368278,0.891521075,0.567465032,1.418114979,1.497386663,-0.510614864,0.629565783,0.793725865,0.741996126,0.998179871,0.834270795,1.433340547,1.431893248,0.51872729,0.582558931
-0.745843431,-0.989591955,-0.349035011,-0.690334897,1.310734204,0.601474248,-0.406418799,0.522090642,-0.201463194,-0.308419389,-0.669225935,-0.154582485,0.200381678,0.42585503,-0.306497954,0.499639227,0.10316673,0.765864769,0.204659072,0.772120372,-0.224181269,-0.217819677,0.774245101,1.367942228,0.412039417,0.366119985,0.987558801,0.011615414,0.128349886,-0.262527153,-0.129651369,0.555367275,-2.365792208,-0.521500397,-0.052330485,0.776981212,-0.168953513,0.379513962,0.755003079,0.709214173,-1.356813843,-0.091730492,0.793725865,0.415715568,0.438791863,0.291551795,0.797852778,1.168362746,0.332415109,-0.35851197
-0.745843431,-0.301009627,-0.349035011,-0.215098505,0.876070896,0.084805759,-0.749663899,0.095969675,-0.307661927,-0.16964288,0.081830664,-0.705436462,0.329564806,-0.693943245,-1.753924753,-0.026814982,0.916590665,0.495197794,0.433871318,0.550708464,-0.010504502,0.312840781,0.060334066,0.046126696,0.526147467,0.331220017,-0.048024131,0.526877872,0.128349886,-0.363095069,0.435894306,0.885582321,-2.365792208,0.121599831,-0.35400816,-0.052336601,-0.780192708,0.478663439,0.583093594,-0.115157027,-0.208298932,-0.595065062,0.942572033,0.334341559,-0.066099988,-0.30707782,-0.620593919,0.87911753,-0.041516867,-0.185066826
-0.745843431,-0.301009627,-0.349035011,-2.320970137,1.391079519,1.118333734,1.209624628,0.23187213,-0.363438213,0.252295419,0.768421868,0.367050688,0.669982634,1.210191532,1.209472895,0.616670465,0.789896779,1.009136614,0.679083628,0.808502534,-0.580941483,-0.036058234,0.720810445,1.65609217,0.019894202,0.530785852,0.810039228,0.758734835,0.784219306,-0.644829178,-0.129651369,1.044207069,-2.365792208,0.384242821,-0.35400816,0.097864598,0.773015537,0.964610125,1.472815139,0.586951934,-0.933026757,-0.595065062,1.064436698,0.624658293,0.064130391,0.197146325,0.705481633,0.498996664,0.631146868,0.020248422
-0.745843431,-0.089194829,-0.349035011,0.09502995,1.148832512,0.48240087,0.585883992,0.670573038,-1.147291344,-1.1966881,0.013632465,-0.277157447,-0.249832083,0.216642904,0.740945533,-0.598475915,-0.145198056,1.230415973,0.967061355,0.90667722,-0.703221577,-0.922437201,-0.302882035,0.871357355,0.313812538,0.561919421,0.457349726,0.132681955,-0.141008642,-1.986472751,-0.496512473,1.361760419,-2.365792208,-0.255429413,-0.776672216,1.5994,-0.599947685,0.137986112,0.483091186,-0.066944027,-1.161832334,-0.091730492,0.942572033,0.983965524,0.802142551,-1.373381647,0.400535949,0.498996664,-0.041516867,-0.420790321
-0.745843431,-0.831062029,-0.349035011,-0.481738972,0.24742433,0.28336541,-0.622283443,-0.318232833,-0.974272298,-2.096275293,-0.422211678,-0.735675132,0.047805228,-0.693943245,-0.894519913,-1.347106841,0.281460225,0.418291257,0.240000849,0.550708464,-1.480540124,-2.315773654,0.139779573,1.640347243,0.201233222,-0.830252147,1.241478348,-0.708919675,0.512566485,-0.840040187,-1.474709923,-0.272389076,-2.365792208,-0.936028356,-0.19251142,-0.406771741,-1.91374776,-1.320998676,0.370635839,-0.332679996,-1.658442036,-2.090702704,-0.116820104,-0.087196313,-0.13642525,-0.486118059,-0.620593919,-0.056713014,-0.665582083,-0.697521798
0.342929319,-0.301009627,-0.349035011,0.366266853,0.070950985,-0.193931896,-1.721487716,-2.916930521,-1.147291344,-2.952899344,-1.881663295,-0.320752408,-1.278570155,0.327008186,-1.435072866,-1.920818165,-0.145198056,0.591468676,0.149764349,0.368308789,-1.296205356,-1.242678781,-1.067012802,0.545265933,-0.217588944,-1.30312035,-0.189851311,-1.512738046,0.128349886,-1.61793838,-0.679825581,0.699719102,-0.845855611,-0.382698572,-0.35400816,-0.052336601,-0.440711883,-0.20040532,0.007043514,0.146516749,-1.161832334,-1.39729133,-0.116820104,-4.108410821,-0.37340927,-0.023515188,-0.620593919,-0.705707246,-0.665582083,-0.85627207
0.81337049,-0.38460029,-0.349035011,-2.320970137,0.070950985,0.389965027,-0.844137818,0.095969675,-0.974272298,0.082157919,-0.138618584,-0.214412503,-0.249832083,-1.67623199,-1.080795925,-0.186899619,0.71566097,0.308555921,0.032437629,0.692495666,-0.129513419,-0.316628246,-0.354540871,1.159761171,-0.562412816,0.331220017,0.657333918,-0.031438542,-0.408559813,-0.077973358,-0.227094919,0.29484377,-2.365792208,0.773007386,-0.19251142,-0.21916679,-0.050959409,0.478663439,0.170387325,-0.530104531,-0.6852569,-2.637049584,-0.116820104,0.560019753,0.182558295,0.092889968,0.538886526,0.78206437,-0.321148595,-0.697521798
-0.745843431,-0.301009627,-0.349035011,-2.320970137,0.876070896,0.791844622,-0.545257774,0.295063605,0.08141861,0.937244353,-0.538075404,0.454967424,0.200381678,0.672426315,-0.119445449,-0.166216061,0.631630652,1.244937299,-0.009165368,0.875595691,-0.099022573,-0.036058234,0.579030142,1.469203861,-0.562412816,0.530785852,-0.189851311,-0.567972186,1.037418199,0.309826565,0.17515526,0.699719102,-2.365792208,0.741468972,-0.54448616,1.066333439,-0.599947685,-0.20040532,0.583093594,0.357352909,-0.107747927,-0.75608425,0.334463981,0.846340349,0.124684483,0.457211522,0.916842816,0.561120981,-0.221998224,-0.553158691
0.342929319,0.081602748,-0.349035011,-0.119200917,1.070321784,0.791844622,-1.721487716,0.716681885,-0.307661927,-2.185446142,-0.669225935,0.831286919,-0.949665844,0.09171627,-1.186950118,-0.524095067,-0.557557353,1.092316055,0.874466368,0.875595691,-0.745881089,-0.170507492,0.060334066,0.944490187,0.06937759,-0.107833915,0.775093844,-0.075998182,-0.408559813,-1.142023408,-0.037194377,0.796627,-0.845855611,1.057129258,-1.488431467,0.58272267,-0.298094965,0.647876016,0.755003079,0.291505922,-1.500794422,-0.75608425,0.793725865,0.245279841,0.484521513,-0.023515188,-0.349377897,-0.403580206,-0.27074975,-0.185066826
-0.745843431,-0.089194829,-0.349035011,-0.690334897,0.750670394,0.223253237,0.362779434,0.522090642,0.359859231,-0.308419389,0.699989127,-0.461157118,-0.138552483,-0.428876937,0.613759315,-0.895950352,1.11284506,1.092316055,-0.030480396,0.692495666,-0.358601992,-2.156768576,-0.15704555,-1.109063863,0.159735243,-0.697545058,0.874752113,-0.4410738,0.04995677,-1.142023408,-0.227094919,0.856733625,-0.845855611,0.384242821,-0.35400816,1.489858172,0.252012142,-1.320998676,0.483091186,0.146516749,-1.743253108,-0.595065062,0.704845496,0.415715568,-0.289551397,0.377808289,0.839816159,-0.403580206,0.51872729,-0.079106034
0.342929319,-0.831062029,-0.349035011,0.366266853,1.110797044,0.984644229,0.157228507,0.23187213,0.037511208,0.796983703,0.081830664,0.258628516,-0.52923961,0.327008186,0.495541354,0.514625986,1.19216555,0.681432382,0.739679231,1.06688254,0.734930664,1.150615077,0.518680091,1.275010524,0.526147467,1.32341389,0.513404074,-0.031438542,0.373702437,-1.06123606,-0.679825581,1.044207069,-0.189115484,0.21423907,0.610259375,0.682977226,0.573456003,0.567465032,0.865396153,0.388841691,-0.012934976,-0.201361687,0.872246406,1.24353924,0.342236234,-0.155278583,1.078767862,1.052702492,0.22973716,-0.079106034
-0.745843431,-0.989591955,-0.349035011,-0.481738972,0.750670394,0.733979933,0.098823857,0.23187213,-0.74462196,-0.071493656,0.366512652,-0.486121236,-0.138552483,0.42585503,0.002892421,-0.598475915,0.71566097,0.864592923,0.403513601,1.267944107,-0.224181269,-1.428968263,-0.252808079,1.571654311,0.201233222,-0.201170796,0.810039228,0.311948357,0.591419086,-1.142023408,-1.197564938,1.138378721,-0.845855611,0.168619249,0.18242771,0.529980382,-0.168953513,0.478663439,1.052473215,0.918964501,-1.832626056,-0.595065062,-0.552979898,0.79561019,-0.37340927,-0.155278583,0.598956626,0.364343256,0.298968328,0.548348969
-0.745843431,-2.347739228,-0.349035011,-0.215098505,0.594019962,0.437714464,-0.406418799,0.022581455,-0.363438213,0.937244353,0.26219692,0.353986598,-0.949665844,-0.221957054,-0.119445449,-0.405642656,0.10316673,0.703031957,0.492526634,1.284970477,1.049932354,-0.036058234,-0.579263944,0.871357355,0.442186862,0.466786705,0.612807769,-0.502944003,0.320228286,0.410495922,-0.277860618,0.244619657,-0.189115484,0.258540212,0.18242771,-0.406771741,-0.050959409,-1.320998676,0.629231166,-0.066944027,-0.639845978,-0.521114813,-0.552979898,0.846340349,0.438791863,-0.704361883,0.95238019,0.498996664,0.54763641,-0.131206195
-0.745843431,-0.38460029,-0.349035011,-0.690334897,1.070321784,0.670871757,0.634928225,0.573400897,-0.101685336,0.994490599,0.699989127,0.677414939,0.047805228,0.742168854,0.760811764,0.210030147,1.069149344,0.974401397,1.20239359,1.042813774,0.533034923,-0.170507492,0.693422504,0.545265933,-0.290442674,1.790810227,1.105604736,0.132681955,-0.038779362,0.410495922,0.753193831,1.379959622,-0.189115484,0.803909901,0.071511067,1.175150503,0.252012142,0.567465032,1.207398247,1.078419398,0.076759614,0.149294308,0.704845496,0.846340349,0.438791863,0.530770805,0.986191753,1.011571132,1.413561092,0.51338873
-0.745843431,-0.02852703,-0.349035011,-0.119200917,0.594019962,0.733979933,-0.028816676,-0.318232833,-0.363438213,-0.203451263,0.414837887,0.875831751,-0.52923961,0.515362117,0.391113744,-1.276480813,0.534822747,0.864592923,0.534833737,1.250452479,0.101187283,-0.170507492,-0.204224643,1.74107761,-0.089747528,0.765456601,0.961139408,0.635161741,0.198561387,0.624108383,0.997774597,0.796627,-0.189115484,0.741468972,-0.19251142,0.58272267,-0.050959409,0.909993733,1.023860061,0.50641508,-0.043942151,-0.938489402,-2.170396493,0.560019753,0.528705944,0.092889968,0.400535949,0.364343256,1.032261752,-0.420790321
-0.745843431,-0.301009627,-0.349035011,0.400611719,0.070950985,0.524393641,-0.255400722,0.886957529,0.246225782,0.507367789,0.366512652,0.559844249,0.329564806,0.216642904,0.040882501,-0.548600146,0.789896779,0.189287593,0.506783527,0.550708464,0.281511911,1.23369989,-0.252808079,1.06405119,-0.562412816,1.457220638,1.012945918,-0.21986613,-0.141008642,0.127199088,-0.037194377,-0.272389076,-0.435982709,0.893046226,-1.488431467,0.907838589,0.252012142,0.26728292,0.629231166,0.146516749,1.44536298,0.009802195,-0.552979898,-0.087196313,0.291146348,-0.155278583,0.879393934,0.62022834,0.157135779,1.023290887
-0.745843431,0.224720562,-0.349035011,-0.481738972,0.385185497,0.819069535,0.634928225,0.670573038,0.246225782,1.674608366,0.504972226,0.960550518,-1.278570155,0.515362117,0.470329549,-0.105348134,1.383958871,1.664821571,1.401385857,1.317722057,0.353632954,-0.266499455,0.747746419,0.046126696,0.412039417,-0.062987371,1.167343624,0.311948357,0.887628232,-0.214434426,1.072460433,1.592353604,0.493473803,2.105194219,0.678477372,1.701521959,1.000573501,0.137986112,1.107118256,1.301224545,0.853139306,0.598024418,-2.170396493,0.490624239,1.689063155,1.289087329,1.134285806,1.239783368,0.925055866,0.441080506
1.532270057,0.308707982,-0.349035011,-0.690334897,0.980639616,-0.193931896,-1.612720135,0.522090642,-0.974272298,-0.071493656,0.626501567,-0.735675132,-3.849679639,-0.428876937,-0.983804846,-2.452792637,-0.145198056,0.418291257,-0.401352024,0.209435666,-1.128859115,-0.533545359,-1.067012802,0.046126696,0.115878189,0.622555385,0.166974073,-0.954732159,-1.294563526,-0.470134702,-0.082831651,-0.452079428,0.419685612,-0.317743394,0.071511067,-0.310054269,-0.599947685,-1.320998676,-0.19246551,-0.865378062,-0.829445805,-1.39729133,0.334463981,0.490624239,-0.066099988,0.291551795,0.400535949,0.039954609,-0.27074975,-1.457377772
1.039415773,-0.38460029,-0.349035011,-1.036666075,-0.174878313,0.524393641,-1.424240836,-0.318232833,-0.543052261,0.878324004,0.699989127,0.570987123,-1.82464898,0.327008186,-1.753924753,-0.623860383,0.916590665,0.092507818,0.715781022,0.90667722,0.018068599,0.047959338,0.322962953,0.545265933,0.019894202,-1.050588971,0.565004786,-0.63649815,-0.141008642,-0.910554659,-0.082831651,-0.79383115,-0.845855611,1.030973114,-0.19251142,-0.310054269,-0.050959409,-1.320998676,0.483091186,0.107040111,0.320008312,-2.336919669,0.704845496,0.245279841,0.484521513,0.530770805,0.22770827,0.676598244,-0.17478973,-0.079106034
1.392535257,-0.579983481,-0.349035011,0.770192919,-2.096574125,-0.937039308,-1.341401785,-0.644707684,-1.058516138,-1.701475578,-4.911889625,-1.454228103,0.816584034,-1.063183508,-0.734762419,-2.335193783,-0.557557353,-1.194912876,-3.216711059,-2.519334877,-1.685706476,0.630958925,-2.765607309,-1.109063863,-0.460729567,0.105610974,-0.624618194,-0.785706508,-0.408559813,-0.526352634,-0.616632429,-2.258025156,-0.011897042,-0.317743394,-0.776672216,-2.373122585,-3.33100084,-0.770250872,-1.412934536,-5.996109797,1.241772338,-0.384171579,-2.170396493,0.334341559,0.391404985,-2.019979949,-2.74074273,-2.97584462,-0.800666537,-1.457377772
-0.745843431,1.149156432,-0.349035011,0.902566688,-0.583027945,0.601474248,0.89816956,0.413292652,1.446387757,1.242032438,0.460925024,0.18591688,0.911929927,0.925055231,0.925384067,1.55581533,0.534822747,-0.429827645,-0.16633173,0.875595691,1.081786136,1.949367408,0.800320463,0.046126696,0.442186862,0.366119985,0.513404074,0.053262122,0.955938824,1.886873056,0.569570014,-0.936754305,0.493473803,-1.252084533,1.594860613,0.949050873,0.833551234,0.788978662,-0.19246551,-0.460244962,1.88110087,0.832158369,1.29773327,0.037108712,-0.066099988,0.723665861,0.319469944,0.433530761,-0.084631542,0.743393108
0.636532648,-0.579983481,2.973792108,0.032680986,1.6377195,-0.665633327,-0.283905882,-0.526988879,0.124188386,-0.457465674,0.3157208,-1.896221004,0.816584034,-1.063183508,-0.734762419,-0.782894792,-2.08671428,-1.835449173,-3.216711059,-0.570372396,-1.025286257,-0.421596981,-1.645730594,0.046126696,0.019894202,-0.019273438,-0.189851311,-1.661076947,0.553146259,-0.910554659,-0.496512473,-2.959387391,-0.435982709,-0.521500397,1.107621011,-1.346172169,-0.987845652,0.137986112,-1.06081936,-1.517575827,1.042591609,1.143848151,-2.170396493,-0.399308864,-0.899326983,0.377808289,-0.349377897,-2.97584462,-2.055153845,-0.298575473
2.367834855,1.491986828,1.677451457,-0.481738972,0.385185497,0.223253237,0.5211471,0.095969675,-0.201463194,-0.344660156,0.366512652,-0.647008843,-0.378032773,-0.428876937,0.002892421,0.484545876,-2.08671428,0.418291257,-0.142674266,-0.570372396,-0.661540581,1.513181032,-0.640635194,0.046126696,0.380666135,2.057425195,0.328248034,0.377142925,1.221000584,1.775998242,1.096685193,-0.192599655,0.814474808,-0.450528792,0.742583285,-0.740838673,0.891521075,0.478663439,-0.19246551,-1.712637415,1.458088435,1.657092615,0.704845496,0.741996126,-0.663058511,0.885299997,-1.070893052,0.212921944,1.132276679,-0.131206195
-0.745843431,1.033360613,-0.349035011,-2.320970137,-2.096574125,-1.38765383,0.347115117,-2.00388382,-0.74462196,0.27930564,-1.881663295,-1.084999385,-0.138552483,-0.052206613,0.002892421,0.469344405,-0.145198056,-0.823389273,-0.553129874,0.112256477,-1.416994777,0.769998485,-0.9877602,0.545265933,0.526147467,0.792673825,-2.603032758,-0.63649815,0.128349886,1.179045313,0.601499114,-0.452079428,0.239937786,-1.252084533,0.374631037,-0.406771741,0.252012142,0.26728292,-1.06081936,-1.712637415,0.268946344,1.415501775,0.481679309,0.741996126,-0.463015185,0.092889968,-0.620593919,-0.276655726,-0.873091631,-0.485600995
-0.745843431,2.528334941,4.286224457,1.458753426,1.6377195,0.084805759,0.507703307,0.670573038,1.692447983,1.355260671,0.366512652,0.822190073,-0.138552483,0.216642904,0.391113744,1.384507246,-0.557557353,-0.823389273,0.204659072,-0.570372396,1.218597425,1.737860393,0.357255873,-1.109063863,-0.460729567,0.871848285,-0.624618194,0.934472516,1.221000584,2.421249586,0.997774597,0.136605402,0.239937786,-0.317743394,2.704274211,0.298372969,0.643261124,0.567465032,-0.808046627,0.324926825,1.495690409,1.305578308,-0.116820104,-0.230403066,0.391404985,0.377808289,0.319469944,-0.276655726,0.710228844,1.347379727
2.967313805,1.117587902,-0.349035011,-2.320970137,-0.583027945,0.157462041,0.378212022,-1.706034916,-0.307661927,0.646224025,-0.669225935,-1.256429132,-0.249832083,-0.052206613,-0.036426249,0.630855786,-0.557557353,0.250215746,0.072742346,-0.570372396,-0.580941483,1.513181032,-0.640635194,0.545265933,0.313812538,2.00460707,-0.371533258,-0.031438542,0.661998858,1.913474622,0.838452095,-0.04872722,0.126445773,-1.252084533,0.742583285,-1.0133389,0.709676281,0.478663439,-1.06081936,-0.968231371,0.941939078,1.960693582,-0.116820104,0.146924839,-0.463015185,-0.155278583,-2.74074273,-0.276655726,0.833373317,-0.62370662
-0.745843431,-0.476913351,-0.349035011,-1.036666075,0.070950985,0.28336541,1.069433423,-1.46168922,-1.954488065,-1.774488361,-0.422211678,-2.14470179,-0.713555484,-0.221957054,0.305891196,-1.420164529,-2.08671428,-1.978673009,-1.322700084,0.209435666,-2.733679867,-1.156731406,-1.765805519,0.046126696,-1.502436223,-2.093282978,-0.371533258,-1.379880758,0.627633213,-0.470134702,-1.926019906,-0.667567007,0.336161969,-1.650707589,0.071511067,-2.373122585,-1.91374776,0.478663439,-0.44884599,-2.25500052,-1.10161066,-0.384171579,-0.552979898,-0.230403066,-1.360225851,-0.704361883,-1.070893052,-0.705707246,-2.228798967,-2.961228308
2.979888784,-0.02852703,1.677451457,-0.215098505,-0.583027945,-0.937039308,-1.126281663,-1.254520764,-1.147291344,-0.419157822,-0.820319115,-2.858713968,-0.52923961,-1.063183508,-1.186950118,-0.105348134,-0.557557353,-2.319598524,-1.511139625,-0.984313206,-1.759587048,0.312840781,-1.238088914,0.545265933,-0.562412816,-0.019273438,-2.603032758,-0.502944003,0.373702437,0.535895545,-0.957325912,-1.101410247,0.493473803,-2.423572899,0.282864155,-1.346172169,-0.298094965,-1.320998676,-1.997550291,-1.950410707,-0.390711703,0.858809265,0.145879766,-0.868946549,-1.360225851,-1.373381647,-2.74074273,-0.890511702,-2.055153845,-1.34010999
1.614552359,0.69272498,-0.349035011,-0.690334897,-2.096574125,-0.665633327,-1.424240836,-2.385431055,-1.058516138,-0.039811677,-0.820319115,-2.708764845,-0.949665844,-1.67623199,-0.306497954,-0.382725411,-2.08671428,-2.138586452,-1.814671774,-0.570372396,-2.383133056,0.127984036,-1.895419849,-1.109063863,-1.502436223,0.792673825,-2.603032758,-2.022430093,0.128349886,0.565822476,-1.377528445,-1.532342462,-0.011897042,-1.810509776,-0.19251142,-0.87094306,-3.33100084,-3.363343365,-1.412934536,-2.679297457,0.554141104,1.627229482,0.145879766,-1.236349548,-2.953252651,-1.373381647,-2.74074273,-0.403580206,-2.651797996,-1.230880765
-0.745843431,-0.301009627,3.551251787,0.65936693,-0.583027945,0.437714464,0.175992033,0.355458064,-1.812087676,0.197163872,-0.669225935,-0.766640761,-0.040243547,0.42585503,-0.119445449,1.208940363,0.281460225,-0.960189247,-0.490262898,-0.984313206,0.046199374,0.166614239,0.215537158,0.545265933,0.06937759,-0.29982882,0.25260138,0.170609632,1.017953824,-1.226934305,-0.616632429,-0.667567007,0.855120961,-1.139334243,1.015456375,-1.170593256,-0.168953513,0.137986112,-0.808046627,-1.352192891,-0.510614864,-0.201361687,-0.116820104,0.334341559,-0.37340927,0.599287693,0.473141377,0.12950765,-1.511684269,-0.240811073
-0.745843431,0.385414233,-0.349035011,1.069205558,-0.583027945,0.003682976,-0.051695311,0.095969675,0.69046498,0.358229529,0.081830664,-0.135241158,0.441583513,-0.693943245,0.855195955,0.871200948,-0.145198056,-1.283001039,-0.009165368,-2.519334877,1.18907262,1.530262345,0.215537158,-1.109063863,-1.502436223,0.73780458,-1.044814342,0.093590673,0.755680269,1.775998242,0.503967892,-0.272389076,0.619403764,-1.139334243,0.459106845,0.418617953,-0.780192708,-0.014513544,-0.808046627,-0.165602891,0.906986447,0.88495346,0.145879766,0.560019753,-0.559215509,-0.983934265,0.705481633,-0.705707246,0.298968328,0.680992851
-0.745843431,0.521374786,-0.349035011,1.613871879,-0.583027945,0.338701544,0.281994201,1.491351716,0.359859231,1.791940287,0.547152449,1.429544042,1.12349769,-0.221957054,-0.077169815,2.290386141,-0.145198056,-0.085682635,0.727785396,-0.570372396,2.780356743,2.896977386,1.469896318,-1.109063863,-2.001423177,0.897454961,-2.603032758,1.477547199,1.056335749,2.817438857,2.541984961,-0.04872722,1.464407924,1.444625638,1.537497055,1.37173319,1.240325872,0.478663439,0.242179009,-0.020774576,2.910207006,0.598024418,0.481679309,0.245279841,1.792223166,0.663409359,1.360162373,-0.056713014,1.703836204,2.472118773
0.342929319,-0.089194829,-0.349035011,0.698912294,-2.096574125,-0.318705084,-0.508777695,0.716681885,-0.253708726,0.27930564,0.205630317,0.060301405,0.047805228,0.42585503,-0.531001914,-0.026814982,-0.557557353,-0.048147385,-0.142674266,-0.984313206,0.329909226,0.994558792,-0.407888199,0.046126696,-3.851822487,-1.050588971,-0.371533258,0.498305467,1.328762163,1.444013553,0.134634728,0.29484377,0.493473803,0.21423907,0.459106845,0.167704656,0.158284837,-0.770250872,-0.44884599,-0.115157027,0.871282897,0.009802195,0.145879766,0.146924839,0.237979078,-0.155278583,-1.070893052,-0.705707246,0.51872729,0.773700542
0.342929319,0.347891521,-0.349035011,0.735737543,0.24742433,0.437714464,0.646837304,0.413292652,1.266337947,1.242032438,0.921376213,-0.154582485,0.746460503,0.42585503,0.836942317,1.384507246,0.631630652,-0.204864678,-0.401352024,0.209435666,1.128543735,1.192669772,0.100540112,0.871357355,0.499163023,1.15664436,-0.371533258,0.278056044,1.092647536,1.179045313,0.253568429,0.016632733,0.89331702,-0.84366832,0.459106845,0.024632944,-0.168953513,0.26728292,-1.412934536,-0.460244962,1.152798211,1.143848151,1.117997769,-0.605199156,-0.289551397,-0.023515188,1.360162373,0.561120981,0.603826252,0.51338873
-0.745843431,-0.154327381,-0.349035011,1.123627602,-2.096574125,0.733979933,0.466300098,1.206603358,1.502289973,1.050155254,0.205630317,1.474332845,0.329564806,-0.052206613,0.363417777,1.230365242,-2.08671428,0.806211418,0.885088643,-0.984313206,1.635482404,1.085496023,1.169203525,0.357640549,-2.001423177,0.922688349,0.874752113,1.664177735,1.483745194,1.390679099,1.023014393,0.59329586,1.311954757,1.08284652,1.192433733,1.276642308,1.195619818,-0.770250872,0.170387325,0.586951934,1.483250708,0.629565783,-0.116820104,0.846340349,0.967480462,1.066783921,0.753197649,-0.161723979,0.575995894,1.892115019
1.039415773,-0.831062029,-0.349035011,1.132183637,0.498200344,-0.318705084,0.315062705,-0.644707684,0.86109739,1.339469585,0.587617547,-0.255901054,1.365861134,1.361599528,0.181176302,1.853876759,0.71566097,-0.640770623,-0.521313946,0.842927697,1.502692076,0.922981319,-0.15704555,1.201317254,0.019894202,-0.29982882,-1.044814342,0.207440978,0.997910068,1.873411069,-1.1138861,-0.358517401,-0.011897042,-0.137922633,0.071511067,0.097864598,0.773015537,0.788978662,-0.610723533,-0.530104531,1.090720542,1.100258345,0.145879766,0.685150399,-0.463015185,0.092889968,0.22770827,0.62022834,-1.02942976,0.11377219
-0.745843431,-0.696652457,-0.349035011,-0.331994328,-2.096574125,-0.470799261,-0.313211852,-1.46168922,-0.101685336,-0.457465674,-0.669225935,-0.53754955,-0.378032773,-0.221957054,-0.470535766,0.139929099,0.534822747,-1.283001039,-0.58574932,-0.002361922,0.40017101,-0.421596981,-1.238088914,-1.109063863,-0.460729567,-1.30312035,-2.603032758,-0.502944003,0.262138803,-0.644829178,-1.57741597,-0.554480612,0.239937786,-1.506004655,0.18242771,-0.052336601,-1.232762777,-0.20040532,-1.412934536,-0.968231371,-0.174101504,0.428457273,-0.552979898,-0.868946549,-1.187906589,-0.023515188,-0.154680198,-0.276655726,-0.731595683,0.202111855
3.169702044,-2.347739228,-0.349035011,0.616667325,0.385185497,-1.38765383,-0.174280292,-1.46168922,0.165878001,-0.272818951,-0.224473877,-1.565822364,0.26744097,-1.67623199,0.391113744,-0.452233249,-2.08671428,-0.960189247,-2.789359406,-0.321055062,0.616503637,-0.217819677,-0.9877602,0.046126696,-1.201895435,-0.29982882,-0.189851311,-0.867418846,0.469383714,-0.707388897,-1.197564938,-0.667567007,0.126445773,-0.936028356,-0.052330485,-1.544916578,-0.780192708,-0.438534426,-1.412934536,-1.208638697,0.739910306,0.104350987,-0.552979898,0.334341559,-1.187906589,-0.30707782,0.22770827,-1.108480083,-1.29974491,-1.230880765
-0.745843431,-1.43037983,-0.349035011,0.09502995,0.070950985,-0.318705084,-2.844906679,-0.054978736,0.037511208,-0.886882429,-0.820319115,0.300363532,0.047805228,0.672426315,-2.515015708,0.048915312,0.10316673,0.418291257,0.052747188,-0.321055062,-0.192074218,-0.653468105,-0.204224643,-1.109063863,-1.502436223,-1.130741241,-1.044814342,0.608941148,0.128349886,-0.584536622,-0.813254431,0.016632733,0.493473803,-0.137922633,-0.052330485,-0.621071354,0.339727028,-1.320998676,-0.44884599,-0.332679996,-0.933026757,-0.595065062,-0.116820104,-0.087196313,-0.210748359,-0.983934265,0.319469944,0.498996664,-0.949213449,0.477644563
